kind,make_slug,make_name,model_slug,model_name,body_types,countries,regions,global_popularity_decile,aliases,former_ids
car,spyker,Spyker,c8,C8,convertible,nl|us,eu|na,7.0,,
car,spyker,Spyker,c8-aileron,C8 Aileron,coupe,nl|us,eu|na,10.0,,
car,spyker,Spyker,c8-double-12-s,C8 Double 12 S,coupe,nl|us,eu|na,10.0,,
car,spyker,Spyker,c8-laviolette,C8 Laviolette,coupe,nl|us,eu|na,9.0,,
car,spyker,Spyker,c8-spyder,C8 Spyder,convertible,nl|us,eu|na,7.0,,
car,srt,Srt,viper,Viper,hatchback,ca|us,na,,,
car,ssangyong,SsangYong,actyon,Actyon,hatchback,fi|nl|nz|th,as|eu|oc,8.0,,
car,ssangyong,SsangYong,g4-rexton,G4 Rexton,hatchback,nz,oc,2.0,,
car,ssangyong,SsangYong,korando,Korando,hatchback|wagon,es|fi|gb|lu|nl|nz,eu|oc,3.0,,
car,ssangyong,SsangYong,korando-e-motion,Korando E-Motion,hatchback|wagon,fi|nl,eu,4.0,,
car,ssangyong,SsangYong,kyron,Kyron,hatchback|wagon,fi|gb|nl|nz,eu|oc,5.0,,
car,ssangyong,SsangYong,musso,Musso,hatchback|wagon,fi|gb|nl|nz,eu|oc,6.0,,
car,ssangyong,SsangYong,rexton,Rexton,hatchback|wagon,es|fi|gb|lu|nl|nz,eu|oc,3.0,,
car,ssangyong,SsangYong,rodius,Rodius,hatchback|wagon,es|fi|gb|lu|nl,eu,6.0,,
car,ssangyong,SsangYong,tivoli,Tivoli,hatchback|wagon,es|fi|gb|ie|lu|nl|nz,eu|oc,4.0,,
car,ssangyong,SsangYong,torres,Torres,hatchback|wagon,lu|nl,eu,9.0,,
car,ssangyong,SsangYong,xlv,Xlv,hatchback|wagon,es|lu|nl,eu,7.0,,
car,standard,Standard,10,10,hatchback,nl|nz,eu|oc,7.0,,
car,standard,Standard,eight,Eight,sedan,nl|nz,eu|oc,8.0,,
car,standard,Standard,flying,Flying,convertible,nl|nz,eu|oc,10.0,,
car,standard,Standard,flying-12,Flying 12,sedan,nl|nz,eu|oc,10.0,,
car,standard,Standard,flying-eight,Flying Eight,sedan,nl|nz,eu|oc,10.0,,
car,standard,Standard,little-9,Little 9,sedan,nl|nz,eu|oc,10.0,,
car,standard,Standard,ten,Ten,sedan,nl|nz,eu|oc,7.0,,
car,standard,Standard,vanguard,Vanguard,hatchback,fi|my|nl|nz,as|eu|oc,8.0,,
car,steyr-puch,Steyr-Puch,500-dl,500 DL,sedan,fi|nl,eu,9.0,,
car,steyr-puch,Steyr-Puch,pinzgauer-710-m,Pinzgauer 710 M,convertible,fi|nl,eu,9.0,,
car,stuart-taylor,Stuart Taylor,loco-blade,Loco Blade,convertible,gb|nl,eu,10.0,,
car,studebaker,Studebaker,avanti,Avanti,coupe,fi|nl|nz,eu|oc,7.0,,
car,studebaker,Studebaker,champion,Champion,sedan,fi|nl|nz,eu|oc,6.0,,
car,studebaker,Studebaker,commander,Commander,sedan,fi|nl|nz,eu|oc,6.0,,
car,studebaker,Studebaker,conestoga,Conestoga,hatchback|wagon,nl|nz,eu|oc,10.0,,
car,studebaker,Studebaker,daytona,Daytona,convertible,nl|nz,eu|oc,9.0,,
car,studebaker,Studebaker,dictator,Dictator,sedan,fi|nl|nz,eu|oc,7.0,,
car,studebaker,Studebaker,director,Director,hatchback,fi|nz,eu|oc,9.0,,
car,studebaker,Studebaker,erskine,Erskine,hatchback,nl|nz,eu|oc,8.0,,
car,studebaker,Studebaker,golden-hawk,Golden Hawk,coupe,nl|nz|ua,eu|oc,9.0,,
car,studebaker,Studebaker,gt-hawk,GT Hawk,coupe,nl|nz,eu|oc,10.0,,
car,studebaker,Studebaker,hawk,Hawk,hatchback,fi|nl|nz,eu|oc,7.0,,
car,studebaker,Studebaker,lark,Lark,hatchback,fi|nl|nz,eu|oc,6.0,,
car,studebaker,Studebaker,lark-8,Lark 8,convertible,nl|nz,eu|oc,10.0,,
car,studebaker,Studebaker,lark-daytona,Lark Daytona,hatchback,fi|nl,eu,10.0,,
car,studebaker,Studebaker,president,President,sedan,fi|nl|nz,eu|oc,7.0,,
car,studebaker,Studebaker,president-speedster,President Speedster,coupe,fi|nl,eu,8.0,,
car,studebaker,Studebaker,silver-hawk,Silver Hawk,coupe,nl|nz,eu|oc,7.0,,
car,studebaker,Studebaker,starlite,Starlite,hatchback,nl|nz,eu|oc,10.0,,
car,stutz,Stutz,bearcat,Bearcat,convertible,fi|nl,eu,9.0,,
car,subaru,Subaru,1400,1400,hatchback,nl|nz,eu|oc,9.0,,
car,subaru,Subaru,1800,1800,hatchback|wagon,fi|nl|nz,eu|oc,6.0,,
car,subaru,Subaru,360,360,sedan,nl|nz,eu|oc,9.0,,
car,subaru,Subaru,4wd,4WD,hatchback,gb|nz,eu|oc,7.0,,
car,subaru,Subaru,700,700,hatchback,gb|nz,eu|oc,10.0,,
car,subaru,Subaru,ascent,Ascent,hatchback|wagon,ca|my|nl|ua|us,as|eu|na,7.0,,
car,subaru,Subaru,baja,Baja,hatchback|wagon,ca|nl|us,eu|na,10.0,,
car,subaru,Subaru,brz,Brz,coupe,ca|es|fi|gb|lu|my|nl|nz|ua|us,as|eu|na|oc,5.0,,car/subaru/brz-ts
car,subaru,Subaru,crosstrek,Crosstrek,hatchback|wagon,ca|de|es|fi|gb|lu|my|nl|nz|ua|us,as|eu|na|oc,5.0,,car/subaru/c-trek-toring-ebxr-sym|car/subaru/crosstrek-wilderness|car/subaru/xv-crosstrek
car,subaru,Subaru,dl,DL,hatchback,gb|nz,eu|oc,9.0,,
car,subaru,Subaru,e-outback,E-Outback,hatchback|wagon,lu|nl,eu,8.0,,
car,subaru,Subaru,e12,E12,hatchback,fi|nl|ua,eu,7.0,,car/subaru/libero-e12
car,subaru,Subaru,exiga,Exiga,hatchback|wagon,fi|my|nl|nz,as|eu|oc,7.0,,
car,subaru,Subaru,forester,Forester,suv,ca|de|es|fi|gb|ie|lu|my|nl|nz|ua|us,as|eu|na|oc,3.0,,car/subaru/forester-2-5x|car/subaru/forester-2-5xt|car/subaru/forester-pzev|car/subaru/forester-sport|car/subaru/forester-sti|car/subaru/forester-wilderness|car/subaru/forester-xt|car/subaru/forrester
car,subaru,Subaru,gft,Gft,hatchback,gb|nz,eu|oc,9.0,,
car,subaru,Subaru,gl,GL,hatchback,gb|nz,eu|oc,10.0,,
car,subaru,Subaru,glf,Glf,hatchback,gb|nz,eu|oc,9.0,,
car,subaru,Subaru,gsr,Gsr,hatchback,nl|nz,eu|oc,8.0,,
car,subaru,Subaru,impreza,Impreza,sedan|wagon,ca|de|es|fi|gb|lu|my|nl|nz|ua|us,as|eu|na|oc,3.0,,car/subaru/impreza-2|car/subaru/impreza-2-0gt|car/subaru/impreza-4|car/subaru/impreza-5|car/subaru/impreza-gt-turbo|car/subaru/impreza-r-sport|car/subaru/impreza-sti|car/subaru/impreza-turbo-2000|car/subaru/impreza-wagon|car/subaru/impreza-wrx|car/subaru/impreza-wrx-sti|car/subaru/impreza-wrx-sti-type-uk|car/subaru/impreza-wrx-turbo|car/subaru/outback-sport
car,subaru,Subaru,justy,Justy,hatchback,fi|gb|lu|nl|nz|ua|us,eu|na|oc,5.0,,car/subaru/justy-g3x
car,subaru,Subaru,legacy,Legacy,sedan|wagon,ca|es|fi|gb|lu|my|nl|nz|ua|us,as|eu|na|oc,4.0,,car/subaru/legacy-2|car/subaru/legacy-3-0r|car/subaru/legacy-b4|car/subaru/legacy-b4-rsk|car/subaru/legacy-gt|car/subaru/legacy-wagon
car,subaru,Subaru,leone,Leone,hatchback,nz|ua,eu|oc,7.0,,
car,subaru,Subaru,levorg,Levorg,hatchback|wagon,fi|gb|lu|my|nl|nz|ua,as|eu|oc,5.0,,
car,subaru,Subaru,outback,Outback,hatchback|wagon,ar|ca|de|es|fi|gb|lu|my|nl|nz|ua|us,as|eu|na|oc|sa,4.0,,car/subaru/legacy-outback|car/subaru/outback-2-5i|car/subaru/outback-3-0r|car/subaru/outback-3-6r|car/subaru/outback-pzev|car/subaru/outback-touring|car/subaru/outback-wagon|car/subaru/outback-wilderness
car,subaru,Subaru,r2,R2,hatchback,nl|nz,eu|oc,8.0,,
car,subaru,Subaru,rx-turbo,RX Turbo,hatchback,nz|us,na|oc,8.0,,
car,subaru,Subaru,sambar,Sambar,hatchback,fi|nl|nz,eu|oc,9.0,,
car,subaru,Subaru,sedan,Sedan,hatchback,nz|us,na|oc,10.0,,
car,subaru,Subaru,solterra,Solterra,hatchback|wagon,ca|de|fi|gb|lu|nl|nz|ua|us,eu|na|oc,4.0,,
car,subaru,Subaru,svx,Svx,coupe,ca|fi|gb|lu|nl|nz|us,eu|na|oc,7.0,,
car,subaru,Subaru,trezia,Trezia,hatchback,nl|nz|ua,eu|oc,4.0,,
car,subaru,Subaru,tribeca,Tribeca,hatchback|wagon,ca|es|fi|nl|nz|ua|us,eu|na|oc,4.0,,car/subaru/b9-tribeca
car,subaru,Subaru,uncharted,Uncharted,hatchback|wagon,de|lu|nl|us,eu|na,6.0,,
car,subaru,Subaru,vivio,Vivio,hatchback,fi|gb|nl|nz|ua,eu|oc,7.0,,
car,subaru,Subaru,wagon,Wagon,hatchback,nz|us,na|oc,10.0,,
car,subaru,Subaru,wrx,Wrx,sedan,ca|es|fi|gb|lu|my|nl|nz|ua|us,as|eu|na|oc,5.0,,car/subaru/wrx-sti
car,subaru,Subaru,xt,Xt,coupe,fi|nl|us,eu|na,9.0,,
car,subaru,Subaru,xv,Xv,suv,es|fi|gb|lu|my|nl|nz,as|eu|oc,3.0,,
car,sunbeam,Sunbeam,12-16hp,12-16HP,hatchback,nl|nz,eu|oc,9.0,,
car,sunbeam,Sunbeam,alpine,Alpine,convertible,gb|nl|nz,eu|oc,4.0,,
car,sunbeam,Sunbeam,alpine-gt,Alpine GT,hatchback,fi|nz|ua,eu|oc,10.0,,
car,sunbeam,Sunbeam,alpine-roadster,Alpine Roadster,convertible,fi|nl,eu,9.0,,
car,sunbeam,Sunbeam,alpine-series,Alpine Series,convertible,fi|nl|nz,eu|oc,8.0,,car/sunbeam/alpine-serie
car,sunbeam,Sunbeam,hunter,Hunter,hatchback,fi|nl,eu,10.0,,
car,sunbeam,Sunbeam,imp,Imp,hatchback,fi|gb|nl|nz,eu|oc,6.0,,
car,sunbeam,Sunbeam,imp-sport,Imp Sport,sedan,nl|nz,eu|oc,9.0,,
car,sunbeam,Sunbeam,mk,Mk,convertible,nl|nz,eu|oc,9.0,,
car,sunbeam,Sunbeam,rapier,Rapier,convertible,fi|gb|nl|nz,eu|oc,6.0,,
car,sunbeam,Sunbeam,sceptre,Sceptre,sedan,nl|nz,eu|oc,8.0,,
car,sunbeam,Sunbeam,stiletto,Stiletto,coupe,fi|gb|nl|nz,eu|oc,7.0,,
car,sunbeam,Sunbeam,talbot,Talbot,convertible,gb|nl|nz,eu|oc,7.0,,
car,sunbeam,Sunbeam,talbot-90,Talbot 90,hatchback,fi|nl|nz,eu|oc,9.0,,
car,sunbeam,Sunbeam,tiger,Tiger,convertible,gb|nl|nz,eu|oc,5.0,,
car,sunbeam,Sunbeam,tourer,Tourer,convertible,nl|nz,eu|oc,9.0,,
car,sunbeam,Sunbeam,vogue,Vogue,sedan,gb|nl,eu,9.0,,
car,superior,Superior,cadillac-brougham-begrafenisauto,Cadillac Brougham Begrafenisauto,hatchback,fi|nl,eu,9.0,,
car,suzuki,Suzuki,across,Across,hatchback|wagon,de|es|fi|gb|nl,eu,5.0,,
car,suzuki,Suzuki,aerio,Aerio,hatchback|wagon,ca|nl|nz|us,eu|na|oc,6.0,,car/suzuki/aerio-sx
car,suzuki,Suzuki,alto,Alto,hatchback,es|fi|gb|lu|my|nl|nz|ua,as|eu|oc,4.0,,
car,suzuki,Suzuki,alto-works,Alto Works,hatchback,fi|nl,eu,7.0,,
car,suzuki,Suzuki,baleno,Baleno,hatchback,es|fi|gb|lu|nl|nz|ua,eu|oc,4.0,,
car,suzuki,Suzuki,cappuccino,Cappuccino,convertible,fi|gb|nl|nz,eu|oc,5.0,,
car,suzuki,Suzuki,celerio,Celerio,hatchback,fi|gb|lu|nl|nz|ua,eu|oc,4.0,,
car,suzuki,Suzuki,ciaz,Ciaz,sedan,nl|th,as|eu,9.0,,
car,suzuki,Suzuki,e-vitara,E Vitara,hatchback,es|gb|lu|nl|nz,eu|oc,4.0,,
car,suzuki,Suzuki,equator,Equator,hatchback,ca|us,na,,,
car,suzuki,Suzuki,escudo,Escudo,hatchback,gb|nz,eu|oc,6.0,,
car,suzuki,Suzuki,esteem,Esteem,hatchback,ca|us,na,,,car/suzuki/esteem-wagon
car,suzuki,Suzuki,every,Every,hatchback,fi|nl|nz,eu|oc,7.0,,
car,suzuki,Suzuki,every-wagon,Every Wagon,hatchback,fi|nl,eu,7.0,,
car,suzuki,Suzuki,forenza,Forenza,hatchback,ua|us,eu|na,10.0,,
car,suzuki,Suzuki,fronte,Fronte,hatchback,nl|nz,eu|oc,7.0,,
car,suzuki,Suzuki,fronx,Fronx,hatchback,my|nz,as|oc,4.0,,
car,suzuki,Suzuki,grand-vitara,Grand Vitara,suv,ca|es|fi|gb|lu|nl|nz|ua|us,eu|na|oc,2.0,,
car,suzuki,Suzuki,grand-vitara-v6,Grand Vitara V6,hatchback|wagon,fi|nl,eu,7.0,,
car,suzuki,Suzuki,hustler,Hustler,hatchback,gb|my|nz|th,as|eu|oc,7.0,,
car,suzuki,Suzuki,ignis,Ignis,suv,es|fi|gb|ie|lu|nl|nz|ua,eu|oc,3.0,,
car,suzuki,Suzuki,jimny,Jimny,suv,de|es|fi|gb|lu|my|nl|nz|th|ua,as|eu|oc,4.0,,car/suzuki/jimmy
car,suzuki,Suzuki,jimny-sierra,Jimny Sierra,hatchback,my|th,as,4.0,,
car,suzuki,Suzuki,kei,Kei,hatchback,fi|nz,eu|oc,10.0,,
car,suzuki,Suzuki,kizashi,Kizashi,sedan,ca|es|gb|lu|nl|nz|ua|us,eu|na|oc,6.0,,
car,suzuki,Suzuki,kizashi-s,Kizashi S,hatchback,ca|us,na,,,
car,suzuki,Suzuki,liana,Liana,hatchback|wagon,fi|gb|lu|nl|nz|ua,eu|oc,4.0,,
car,suzuki,Suzuki,lj,Lj,convertible,gb|nl,eu,10.0,,
car,suzuki,Suzuki,lj80,LJ80,convertible,es|nl|nz,eu|oc,7.0,,
car,suzuki,Suzuki,s-cross,S-Cross,suv,de|es|fi|gb|ie|lu|nl|nz|ua,eu|oc,3.0,,
car,suzuki,Suzuki,sa310,SA310,hatchback,fi|us,eu|na,5.0,,
car,suzuki,Suzuki,samurai,Samurai,convertible,fi|gb|lu|nl|nz|ua|us,eu|na|oc,5.0,,
car,suzuki,Suzuki,samurai-j,Samurai J,convertible,es|nl,eu,10.0,,
car,suzuki,Suzuki,sc,Sc,hatchback,gb|nz,eu|oc,8.0,,
car,suzuki,Suzuki,sidekick,Sidekick,convertible,ca|nl|nz|ua|us,eu|na|oc,9.0,,
car,suzuki,Suzuki,sidekick-sport,Sidekick Sport,hatchback,ca|us,na,,,
car,suzuki,Suzuki,sj,Sj,convertible,gb|nl|nz,eu|oc,6.0,,
car,suzuki,Suzuki,sj-40,Sj 40,convertible,fi|nl,eu,10.0,,
car,suzuki,Suzuki,sj-410v,Sj 410V,hatchback,nz|us,na|oc,9.0,,
car,suzuki,Suzuki,sj410,SJ410,convertible,fi|nl|nz|us,eu|na|oc,4.0,,car/suzuki/sj-410
car,suzuki,Suzuki,sj410q,SJ410Q,hatchback,nl|nz,eu|oc,8.0,,
car,suzuki,Suzuki,sj413,SJ413,convertible,es|fi|lu|nl|nz,eu|oc,6.0,,car/suzuki/sj-413|car/suzuki/sj413-jx|car/suzuki/sj413jx|car/suzuki/sj413vjx
car,suzuki,Suzuki,solio,Solio,hatchback,nz|ua,eu|oc,6.0,,
car,suzuki,Suzuki,spacia,Spacia,hatchback,my|nz,as|oc,8.0,,
car,suzuki,Suzuki,splash,Splash,hatchback|wagon,es|fi|gb|lu|nl|nz|ua,eu|oc,4.0,,
car,suzuki,Suzuki,st90v,ST90V,hatchback,nl|nz,eu|oc,7.0,,
car,suzuki,Suzuki,super-carry,Super Carry,hatchback|wagon,nl|ua,eu,8.0,,
car,suzuki,Suzuki,swace,Swace,hatchback|wagon,de|es|fi|gb|lu|nl,eu,4.0,,
car,suzuki,Suzuki,swift,Swift,hatchback,ar|ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc|sa,2.0,,car/suzuki/swift-gl
car,suzuki,Suzuki,swift-sport,Swift Sport,hatchback,es|fi|lu|nl|th,as|eu,7.0,,
car,suzuki,Suzuki,sx,Sx,hatchback,gb|nz,eu|oc,7.0,,
car,suzuki,Suzuki,sx4,SX4,hatchback,ca|es|fi|gb|ie|lu|nl|nz|ua|us,eu|na|oc,2.0,,car/suzuki/sx-4
car,suzuki,Suzuki,sx4-s-cross,SX4 S-Cross,suv,fi|nl|ua,eu,7.0,,
car,suzuki,Suzuki,verona,Verona,hatchback,ca|us,na,,,
car,suzuki,Suzuki,vitara,Vitara,suv,ca|de|es|fi|gb|ie|lu|nl|nz|ua|us,eu|na|oc,2.0,,car/suzuki/vitara-2|car/suzuki/vitara-4|car/suzuki/vitara-jlx
car,suzuki,Suzuki,wagon,Wagon,hatchback,nl|ua,eu,9.0,,
car,suzuki,Suzuki,wagon-r,Wagon R,hatchback|wagon,es|fi|gb|lu|nl|nz|ua,eu|oc,5.0,,
car,suzuki,Suzuki,x-90,X-90,sedan,ca|fi|gb|lu|nl|nz|ua|us,eu|na|oc,7.0,,car/suzuki/vitara-x-90|car/suzuki/x90
car,suzuki,Suzuki,xbee,Xbee,hatchback,my|nz,as|oc,7.0,,
car,suzuki,Suzuki,xl7,XL7,hatchback|wagon,ca|fi|nl|ua|us,eu|na,7.0,,car/suzuki/grand-vitara-xl7|car/suzuki/xl-7
car,swallow,Swallow,doretti,Doretti,convertible,nl|nz,eu|oc,8.0,,
car,swm,SWM,g01f,G01F,hatchback,es|lu,eu,8.0,,
car,swm,SWM,g03f,G03F,hatchback,es|lu,eu,6.0,,
car,sylva,Sylva,striker,Striker,convertible,nl|nz,eu|oc,7.0,,
car,talbot,Talbot,105,105,convertible,nl|nz,eu|oc,10.0,,
car,talbot,Talbot,1510,1510,hatchback,fi|ua,eu,7.0,,
car,talbot,Talbot,90,90,convertible,nl|nz,eu|oc,10.0,,
car,talbot,Talbot,alpine,Alpine,hatchback,gb|nz,eu|oc,8.0,,
car,talbot,Talbot,horizon,Horizon,hatchback,fi|gb|nl,eu,6.0,,
car,talbot,Talbot,samba,Samba,convertible,fi|gb|nl,eu,7.0,,
car,talbot,Talbot,simca-sunbeam-lotus,Simca Sunbeam Lotus,hatchback,fi|nl,eu,8.0,,
car,talbot,Talbot,solara,Solara,sedan,fi|gb|nl,eu,7.0,,
car,talbot,Talbot,sunbeam,Sunbeam,hatchback,gb|nz,eu|oc,7.0,,
car,talbot,Talbot,sunbeam-lotus,Sunbeam Lotus,hatchback,nl|nz,eu|oc,9.0,,
car,talbot,Talbot,tagora,Tagora,sedan,gb|nl|nz,eu|oc,10.0,,
car,tata,Tata,safari,Safari,hatchback,gb|ua,eu,8.0,,
car,tesla,Tesla,cybertruck,Cybertruck,hatchback,ca|ua|us,eu|na,9.0,,
car,tesla,Tesla,model-3,Model 3,sedan,ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc,1.0,,
car,tesla,Tesla,model-s,Model S,sedan,ca|de|es|fi|gb|lu|nl|nz|ua|us,eu|na|oc,3.0,,
car,tesla,Tesla,model-x,Model X,suv,ca|de|es|fi|gb|lu|my|nl|nz|ua|us,as|eu|na|oc,4.0,,
car,tesla,Tesla,model-y,Model Y,suv,ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc,1.0,,car/tesla/y
car,tesla,Tesla,roadster,Roadster,convertible,gb|nl|nz,eu|oc,7.0,,
car,think,Think,city,City,hatchback,fi|nl,eu,8.0,,
car,tiger,Tiger,six,Six,convertible,es|nl,eu,7.0,,
car,togg,Togg,t10x,T10X,hatchback,de|my|nl,as|eu,8.0,,
car,toth-es-fiai,Toth Es Fiai,clever,Clever,hatchback,es|fi|lu|nl,eu,7.0,,
car,toyota,Toyota,1000,1000,sedan,gb|nl|nz,eu|oc,8.0,,
car,toyota,Toyota,2000gt,2000GT,coupe,fi|nl,eu,10.0,,
car,toyota,Toyota,4-runner,4-Runner,hatchback|wagon,ca|es|fi|gb|nl|nz|ua|us,eu|na|oc,5.0,,car/toyota/4runner
car,toyota,Toyota,86,86,coupe,ca|es|fi|lu|my|nl|nz|ua|us,as|eu|na|oc,5.0,,
car,toyota,Toyota,allex,Allex,hatchback,nz,oc,1.0,,
car,toyota,Toyota,allion,Allion,hatchback,nz,oc,1.0,,
car,toyota,Toyota,alphard,Alphard,hatchback,fi|gb|my|nl|nz|th|ua,as|eu|oc,4.0,,
car,toyota,Toyota,altezza,Altezza,sedan,fi|gb|nl|nz,eu|oc,4.0,,car/toyota/altezza-gita|car/toyota/altezza-rs200
car,toyota,Toyota,aqua,Aqua,hatchback,fi|gb|my|nl|nz|ua,as|eu|oc,6.0,,
car,toyota,Toyota,aristo,Aristo,sedan,fi|gb|lu|nl|nz|ua,eu|oc,6.0,,car/toyota/aristo-3-0v|car/toyota/aristo-v300
car,toyota,Toyota,aurion,Aurion,hatchback,nz|ua,eu|oc,4.0,,
car,toyota,Toyota,auris,Auris,hatchback,es|fi|gb|lu|nl|nz|ua,eu|oc,1.0,,
car,toyota,Toyota,avalon,Avalon,sedan,ca|fi|gb|nl|nz|ua|us,eu|na|oc,5.0,,car/toyota/avalon-xle
car,toyota,Toyota,avensis,Avensis,sedan|wagon,es|fi|gb|lu|nl|nz|ua,eu|oc,2.0,,
car,toyota,Toyota,aygo,Aygo,hatchback,de|es|fi|gb|ie|lu|nl|nz|ua,eu|oc,3.0,,car/toyota/aygo-cross
car,toyota,Toyota,aygo-x,Aygo X,hatchback,es|fi|gb|lu|nl,eu,2.0,,
car,toyota,Toyota,bb,Bb,hatchback|wagon,fi|nl|nz,eu|oc,3.0,,car/toyota/bb-opendeck
car,toyota,Toyota,blade,Blade,hatchback,fi|nz,eu|oc,3.0,,
car,toyota,Toyota,brevis,Brevis,hatchback,fi|nz,eu|oc,6.0,,
car,toyota,Toyota,bz,Bz,hatchback,ca|us,na,,,
car,toyota,Toyota,bz-limited,Bz Limited,hatchback,ca|us,na,,,
car,toyota,Toyota,bz-woodland,Bz Woodland,hatchback,ca|us,na,,,
car,toyota,Toyota,bz4x,bZ4X,suv,ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc,3.0,,
car,toyota,Toyota,bz4x-touring,BZ4X Touring,hatchback|wagon,lu|nl|nz,eu|oc,5.0,,
car,toyota,Toyota,c-hr,C-HR,suv,ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc,2.0,,car/toyota/ch-r|car/toyota/chr
car,toyota,Toyota,caldina,Caldina,hatchback|wagon,fi|nl|nz|ua,eu|oc,5.0,,car/toyota/caldina-gt-four|car/toyota/caldina-gt-t
car,toyota,Toyota,camry,Camry,sedan,ca|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc,3.0,,car/toyota/camry-2|car/toyota/camry-le|car/toyota/camry-le-se|car/toyota/camry-se|car/toyota/camry-trd|car/toyota/camry-wagon|car/toyota/camry-xle|car/toyota/camry-xle-xse|car/toyota/camry-xse
car,toyota,Toyota,camry-solara,Camry Solara,convertible,ca|fi|nl|ua|us,eu|na,6.0,,car/toyota/solara
car,toyota,Toyota,carib,Carib,hatchback,nz|ua,eu|oc,6.0,,
car,toyota,Toyota,carina,Carina,sedan,fi|gb|lu|nl|nz|ua,eu|oc,4.0,,car/toyota/carina-1600|car/toyota/carina-dx
car,toyota,Toyota,carina-e,Carina E,sedan,fi|nl|ua,eu,3.0,,
car,toyota,Toyota,cavalier,Cavalier,hatchback,gb|nz,eu|oc,7.0,,
car,toyota,Toyota,celica,Celica,coupe,ca|es|fi|gb|lu|my|nl|nz|ua|us,as|eu|na|oc,4.0,,car/toyota/celica-1|car/toyota/celica-1600|car/toyota/celica-2|car/toyota/celica-gt|car/toyota/celica-gt-4|car/toyota/celica-gt-four|car/toyota/celica-gt4|car/toyota/celica-hard-top|car/toyota/celica-liftback|car/toyota/celica-lt|car/toyota/celica-supra
car,toyota,Toyota,celsior,Celsior,sedan,fi|gb|my|nl|nz,as|eu|oc,6.0,,
car,toyota,Toyota,century,Century,sedan,fi|gb|my|nl|nz,as|eu|oc,6.0,,
car,toyota,Toyota,chaser,Chaser,sedan,fi|nl|nz|ua,eu|oc,5.0,,
car,toyota,Toyota,classic,Classic,sedan,nl|nz,eu|oc,10.0,,
car,toyota,Toyota,commuter,Commuter,hatchback,th,as,1.0,,
car,toyota,Toyota,corolla,Corolla,hatchback|wagon,ca|de|es|fi|gb|ie|lu|my|nl|nz|th|ua|us,as|eu|na|oc,1.0,カローラ,car/toyota/ae86|car/toyota/corolla-1|car/toyota/corolla-1200|car/toyota/corolla-1600-gt|car/toyota/corolla-altis|car/toyota/corolla-compressor|car/toyota/corolla-fx|car/toyota/corolla-gt|car/toyota/corolla-im|car/toyota/corolla-le-eco|car/toyota/corolla-sport|car/toyota/corolla-wagon|car/toyota/corolla-xle|car/toyota/corolla-xse
car,toyota,Toyota,corolla-cross,Corolla Cross,suv,ca|es|fi|ie|my|nl|th|ua|us,as|eu|na,3.0,,
car,toyota,Toyota,corolla-fielder,Corolla Fielder,hatchback,fi|nz|ua,eu|oc,5.0,,car/toyota/fielder
car,toyota,Toyota,corolla-levin,Corolla Levin,coupe,my|nl,as|eu,8.0,,
car,toyota,Toyota,corolla-rumion,Corolla Rumion,hatchback,fi|nl,eu,7.0,,
car,toyota,Toyota,corona,Corona,sedan,fi|gb|lu|nl|nz|ua,eu|oc,6.0,,
car,toyota,Toyota,corsa,Corsa,hatchback,nz|ua,eu|oc,6.0,,
car,toyota,Toyota,cressida,Cressida,sedan,fi|gb|nl|nz|us,eu|na|oc,5.0,,
car,toyota,Toyota,cresta,Cresta,sedan,fi|nl|nz|ua,eu|oc,7.0,,
car,toyota,Toyota,crown,Crown,sedan,ca|fi|gb|lu|my|nl|nz|th|ua|us,as|eu|na|oc,5.0,,car/toyota/crown-athlete|car/toyota/crown-royal
car,toyota,Toyota,crown-majesta,Crown Majesta,sedan,fi|nl,eu,5.0,,
car,toyota,Toyota,crown-signia,Crown Signia,hatchback,ca|ua|us,eu|na,7.0,,
car,toyota,Toyota,cruiser,Cruiser,hatchback|wagon,nl|nz|ua,eu|oc,8.0,,
car,toyota,Toyota,curren,Curren,coupe,nl|nz,eu|oc,6.0,,
car,toyota,Toyota,dyna,Dyna,hatchback,gb|nz,eu|oc,8.0,,
car,toyota,Toyota,e-jzx100,E-JZX100,sedan,fi|nl,eu,10.0,,
car,toyota,Toyota,echo,Echo,sedan,ca|nl|nz|ua|us,eu|na|oc,6.0,,
car,toyota,Toyota,esquire,Esquire,hatchback,my|nz,as|oc,4.0,,
car,toyota,Toyota,estima,Estima,hatchback|wagon,fi|gb|my|nl|nz|ua,as|eu|oc,5.0,,
car,toyota,Toyota,fj-cruiser,Fj Cruiser,hatchback|wagon,ca|es|fi|gb|nl|nz|ua|us,eu|na|oc,4.0,,
car,toyota,Toyota,fortuner,Fortuner,hatchback|wagon,fi|my|nl|nz|th|ua,as|eu|oc,3.0,,
car,toyota,Toyota,fun-cargo,Fun Cargo,hatchback|wagon,fi|nl|nz,eu|oc,7.0,,car/toyota/funcargo
